index,astar_ms,policy_ms,success,expert_len,pred_len
533,0.14099999680183828,58.78310001571663,1,9,9
534,0.22020001779310405,58.95839998265728,1,9,9
535,0.2849999873433262,43.62480001873337,1,7,7
536,0.1999999803956598,56.943300005514175,1,10,10
537,0.10710000060498714,30.19209997728467,1,6,6
538,0.14109999756328762,27.480299992021173,1,6,6
539,0.10080001084133983,27.33839998836629,1,6,6
540,0.12989999959245324,39.31180000654422,1,8,8
541,0.24700001813471317,77.0452999859117,1,10,15
542,0.2576999831944704,61.75520000397228,1,10,10
543,0.09429999045096338,24.150599987478927,1,5,5
544,0.10789997759275138,28.275300021050498,1,6,6
545,0.17030001617968082,55.526699987240136,1,10,10
546,0.11189997894689441,32.19369999715127,1,6,6
547,0.1236999814864248,43.26120001496747,1,8,8
548,0.19640001119114459,55.03560000215657,1,10,10
549,0.10299999848939478,24.293599999509752,1,5,5
550,0.3293000045232475,49.83619999256916,1,9,9
551,0.1385000068694353,37.01659999205731,1,7,7
552,0.12000001152046025,28.661899996222928,1,6,6
553,0.1613999775145203,37.68600002513267,1,7,7
554,0.1686000032350421,43.774599995231256,1,8,8
555,0.10740000288933516,29.577899986179546,1,6,6
556,0.13449997641146183,34.04769999906421,1,7,7
